response_id,customer_id,survey_date,overall_satisfaction,product_quality,customer_service,value_for_money,would_recommend,nps_score,comments
1953,10140,2024-06-08,Very Dissatisfied,2,2,5,Yes,5.0,
1954,11014,2024-01-24,Neutral,2,3,4,Yes,1.0,Good
1955,11673,2024-01-09,Very Dissatisfied,5,4,2,No,7.0,Great!
1956,11299,2024-06-21,Satisfied,3,4,5,Yes,10.0,Could be better
1957,11072,2024-02-14,Satisfied,5,4,3,No,9.0,
1958,11090,2024-02-15,Dissatisfied,3,4,4,Yes,6.0,
1959,10758,2024-02-02,Very Satisfied,1,4,1,Yes,10.0,Average
1960,10362,2024-03-03,Dissatisfied,4,5,5,No,8.0,Great!
1961,10597,2024-05-17,Neutral,2,1,2,No,3.0,Good
1962,10812,2024-03-07,Dissatisfied,4,3,4,No,5.0,
1963,10133,2024-06-16,Satisfied,3,1,5,Yes,8.0,
1964,11987,2024-06-18,Dissatisfied,2,5,1,No,9.0,Average
1965,10621,2024-04-10,Satisfied,1,1,4,No,1.0,Average
1966,11338,2024-04-13,Dissatisfied,5,4,1,Yes,6.0,Great!
1967,11885,2024-05-15,Very Satisfied,2,2,2,Yes,5.0,
1968,10207,2024-03-24,Dissatisfied,2,4,5,Yes,0.0,
1969,11741,2024-03-28,Very Dissatisfied,3,3,1,No,5.0,Average
1970,10337,2024-04-04,Dissatisfied,2,2,4,No,0.0,Great!
1971,11196,2024-03-14,Neutral,3,1,5,No,8.0,Could be better
1972,11579,2024-06-27,Neutral,5,2,3,Yes,2.0,
1973,10282,2024-03-24,Very Satisfied,1,4,1,Yes,3.0,Good
1974,10005,2024-05-24,Dissatisfied,3,2,4,Yes,8.0,Great!
1975,11157,2024-06-07,Very Dissatisfied,5,4,2,No,10.0,Great!
1976,11243,2024-04-09,Dissatisfied,5,1,1,Yes,8.0,Average
1977,10144,2024-06-05,Neutral,3,4,5,No,1.0,Could be better
1978,11004,2024-02-24,Very Dissatisfied,2,5,5,Yes,7.0,Average
1979,11415,2024-05-31,Very Satisfied,3,5,4,Yes,6.0,
1980,10043,2024-01-29,Very Satisfied,1,2,2,No,10.0,
1981,11365,2024-04-26,Satisfied,1,3,3,No,9.0,
1982,10503,2024-05-28,Very Dissatisfied,4,1,5,Yes,5.0,Great!
1983,10676,2024-05-25,Very Dissatisfied,1,4,2,Yes,7.0,Great!
1984,11666,2024-01-20,Neutral,3,5,1,No,1.0,
1985,10267,2024-04-17,Neutral,3,2,2,Yes,,
1986,11392,2024-03-02,Very Satisfied,5,2,5,No,3.0,Could be better
1987,11887,2024-04-01,Very Dissatisfied,4,4,3,No,0.0,Good
1988,10590,2024-01-12,Very Dissatisfied,2,5,5,Yes,1.0,
1989,11452,2024-05-11,Very Dissatisfied,4,5,4,No,10.0,
1990,11957,2024-03-04,Satisfied,5,4,5,No,8.0,Average
1991,10503,2024-02-04,Very Dissatisfied,3,4,1,Yes,1.0,Good
1992,11644,2024-04-07,Very Dissatisfied,4,3,4,No,0.0,Could be better
1993,10766,2024-03-31,Very Satisfied,5,2,2,Yes,0.0,Could be better
1994,11319,2024-02-26,Dissatisfied,3,1,5,Yes,7.0,Average
1995,10097,2024-04-26,Dissatisfied,5,1,2,Yes,3.0,Good
1996,10324,2024-05-14,Dissatisfied,2,2,1,Yes,5.0,Good
1997,11832,2024-05-22,Very Satisfied,4,3,3,Yes,4.0,
1998,11407,2024-02-03,Dissatisfied,5,1,3,Yes,9.0,Good
1999,10319,2024-01-12,Neutral,1,4,4,No,10.0,Good
2000,11867,2024-04-17,Dissatisfied,1,3,1,Yes,5.0,Could be better
2001,11671,2024-06-29,Very Satisfied,3,5,5,Yes,9.0,
2002,11552,2024-01-30,Satisfied,3,4,5,No,9.0,Good
2003,10305,2024-03-21,Neutral,1,5,3,No,8.0,
2004,10541,2024-04-18,Very Satisfied,4,3,3,Yes,5.0,Great!
2005,11906,2024-06-22,Very Satisfied,4,1,2,No,4.0,Could be better
2006,11170,2024-05-22,Very Dissatisfied,3,5,4,Yes,6.0,Average
2007,10059,2024-05-27,Dissatisfied,1,1,2,Yes,6.0,
2008,11655,2024-01-15,Satisfied,2,4,5,Yes,4.0,Good
2009,10562,2024-04-12,Very Dissatisfied,2,1,2,No,9.0,Good
2010,10862,2024-06-23,Neutral,5,4,3,No,7.0,
2011,11295,2024-03-09,Very Dissatisfied,3,3,2,Yes,4.0,Could be better
2012,11960,2024-04-13,Dissatisfied,5,4,2,Yes,4.0,Great!
2013,10275,2024-01-07,Very Satisfied,4,2,2,Yes,1.0,
2014,10083,2024-03-05,Very Dissatisfied,4,4,4,Yes,9.0,Could be better
2015,10940,2024-05-16,Very Dissatisfied,5,2,5,Yes,8.0,
2016,10924,2024-02-05,Neutral,3,1,5,No,4.0,Good
2017,11928,2024-01-17,Neutral,2,2,2,No,10.0,
2018,10162,2024-02-11,Neutral,5,5,2,Yes,8.0,Could be better
2019,11839,2024-01-23,Very Dissatisfied,3,5,4,Yes,5.0,Good
2020,10291,2024-02-02,Neutral,2,1,1,Yes,1.0,Could be better
2021,10931,2024-04-27,Very Dissatisfied,1,2,1,No,9.0,Could be better
2022,10710,2024-03-28,Very Satisfied,3,2,2,No,4.0,Great!
2023,11505,2024-01-09,Very Satisfied,3,2,3,Yes,2.0,
2024,10315,2024-06-15,Very Dissatisfied,2,1,3,Yes,3.0,Great!
2025,10050,2024-03-14,Neutral,1,5,2,Yes,9.0,Average
2026,10057,2024-03-08,Dissatisfied,2,4,3,Yes,4.0,
2027,11541,2024-04-03,Satisfied,5,2,2,No,0.0,Could be better
2028,10113,2024-04-21,Very Dissatisfied,5,1,5,Yes,7.0,Good
2029,10648,2024-02-07,Very Satisfied,4,1,2,Yes,6.0,Great!
2030,10074,2024-05-03,Neutral,5,5,3,Yes,1.0,Great!
2031,10677,2024-06-29,Neutral,1,1,2,No,6.0,Great!
2032,11877,2024-04-29,Satisfied,3,2,3,Yes,6.0,Great!
2033,11447,2024-04-26,Very Satisfied,4,5,2,No,,
2034,10938,2024-03-08,Satisfied,5,5,5,Yes,8.0,Could be better
2035,11570,2024-01-15,Neutral,4,3,5,Yes,3.0,
2036,11528,2024-03-11,Neutral,5,3,3,No,2.0,
2037,10630,2024-01-18,Satisfied,5,1,2,No,6.0,
2038,11705,2024-04-08,Very Satisfied,1,4,5,Yes,1.0,Average
2039,10051,2024-04-27,Satisfied,2,1,4,Yes,4.0,Average
2040,10041,2024-06-27,Neutral,3,4,5,Yes,1.0,Good
2041,11489,2024-04-28,Very Satisfied,5,1,1,No,6.0,
2042,10864,2024-03-28,Satisfied,4,3,3,Yes,3.0,
2043,10397,2024-01-20,Neutral,5,3,5,Yes,5.0,Could be better
2044,11099,2024-01-14,Very Satisfied,3,5,2,No,5.0,
2045,10246,2024-02-25,Very Satisfied,3,5,2,No,2.0,Could be better
2046,10172,2024-03-25,Very Satisfied,1,3,4,No,1.0,Average
2047,10157,2024-02-18,Satisfied,5,3,5,Yes,1.0,Average
2048,10777,2024-04-24,Dissatisfied,2,4,5,No,9.0,Could be better
2049,10277,2024-03-10,Dissatisfied,4,4,3,Yes,8.0,Could be better
2050,10311,2024-02-18,Dissatisfied,1,1,2,No,8.0,
2051,10645,2024-04-27,Very Dissatisfied,1,1,5,Yes,,Good
2052,11597,2024-06-01,Very Dissatisfied,5,3,3,Yes,5.0,
2053,11721,2024-05-29,Neutral,3,3,2,Yes,7.0,
2054,11609,2024-03-05,Neutral,5,5,3,No,2.0,Great!
2055,11342,2024-01-21,Very Dissatisfied,4,2,3,Yes,8.0,
2056,11187,2024-04-07,Dissatisfied,4,2,4,No,3.0,Great!
2057,10906,2024-06-07,Dissatisfied,3,1,5,No,4.0,Could be better
2058,10610,2024-04-22,Satisfied,4,3,5,No,9.0,
2059,10625,2024-05-12,Neutral,2,3,5,No,3.0,Great!
2060,11245,2024-01-05,Dissatisfied,2,4,5,Yes,7.0,Could be better
2061,10891,2024-01-25,Very Satisfied,1,1,3,No,3.0,Good
2062,11573,2024-03-24,Dissatisfied,2,4,2,Yes,6.0,Average
2063,10745,2024-01-29,Very Dissatisfied,3,4,2,No,7.0,Average
2064,11383,2024-03-25,Satisfied,1,3,3,No,7.0,
2065,11437,2024-06-12,Neutral,4,4,2,Yes,0.0,Good
2066,11946,2024-05-28,Satisfied,3,5,3,Yes,3.0,Average
2067,10729,2024-05-16,Very Dissatisfied,3,3,4,No,9.0,Good
2068,10191,2024-03-13,Dissatisfied,4,2,1,No,1.0,Good
2069,11915,2024-04-22,Neutral,1,1,1,No,4.0,
2070,11818,2024-04-09,Dissatisfied,3,4,5,No,6.0,
2071,11102,2024-06-07,Dissatisfied,1,5,3,No,,Average
2072,11965,2024-06-16,Very Satisfied,4,4,4,No,5.0,Average
2073,10220,2024-04-21,Satisfied,1,3,1,No,0.0,Good
2074,10800,2024-03-31,Satisfied,5,5,3,Yes,10.0,
2075,10786,2024-02-17,Satisfied,4,2,5,Yes,5.0,Great!
2076,10318,2024-02-06,Satisfied,1,5,2,Yes,8.0,Great!
2077,10832,2024-02-04,Very Dissatisfied,5,3,1,No,10.0,
2078,11927,2024-04-10,Neutral,1,5,3,No,9.0,
2079,11631,2024-02-27,Neutral,5,5,5,Yes,3.0,Great!
2080,10063,2024-01-31,Dissatisfied,4,2,5,Yes,3.0,
2081,11364,2024-03-01,Very Dissatisfied,2,5,3,Yes,3.0,
2082,10812,2024-02-25,Dissatisfied,1,4,1,Yes,6.0,Great!
2083,10897,2024-03-29,Dissatisfied,2,3,5,Yes,7.0,
2084,11152,2024-04-16,Very Dissatisfied,4,3,5,No,5.0,Great!
2085,11745,2024-04-22,Very Satisfied,5,2,4,Yes,3.0,Good
2086,11133,2024-06-28,Satisfied,1,5,4,No,5.0,Could be better
2087,11210,2024-03-28,Very Satisfied,5,3,1,No,10.0,Could be better
2088,11522,2024-02-14,Very Satisfied,3,2,3,Yes,6.0,Great!
2089,11016,2024-01-20,Very Satisfied,5,3,2,Yes,9.0,Average
2090,11442,2024-05-31,Satisfied,4,4,1,Yes,10.0,Great!
2091,11903,2024-02-09,Satisfied,2,2,2,No,6.0,Good
2092,10774,2024-05-17,Satisfied,4,5,2,Yes,6.0,Good
2093,11140,2024-05-23,Very Dissatisfied,2,2,2,Yes,,Great!
2094,11208,2024-02-12,Satisfied,5,4,4,No,4.0,
2095,11156,2024-03-31,Very Satisfied,4,5,3,No,3.0,
2096,11734,2024-03-09,Very Dissatisfied,5,2,2,No,8.0,Average
2097,10927,2024-04-18,Very Dissatisfied,3,4,1,Yes,3.0,Great!
2098,10727,2024-03-03,Dissatisfied,1,3,3,Yes,0.0,Great!
2099,10098,2024-06-12,Very Satisfied,2,5,4,No,3.0,
2100,10469,2024-04-11,Satisfied,5,5,5,No,1.0,Good
2101,11705,2024-01-23,Neutral,1,5,3,No,6.0,
2102,10115,2024-02-19,Neutral,1,1,4,Yes,0.0,Good
2103,11900,2024-06-23,Very Satisfied,5,3,5,No,3.0,Great!
2104,10276,2024-05-19,Dissatisfied,3,1,2,Yes,3.0,Average
2105,11649,2024-04-07,Satisfied,4,2,1,Yes,6.0,Could be better
2106,10832,2024-05-15,Neutral,3,1,5,No,3.0,Great!
2107,11974,2024-06-13,Very Satisfied,1,1,2,No,6.0,
2108,10526,2024-02-17,Dissatisfied,5,2,5,Yes,0.0,Great!
2109,10538,2024-02-24,Neutral,2,2,1,Yes,10.0,Good
2110,10331,2024-06-07,Satisfied,4,5,5,No,10.0,Good
2111,11428,2024-04-30,Dissatisfied,1,3,2,No,8.0,Great!
2112,10622,2024-04-24,Satisfied,5,2,1,No,5.0,Good
2113,11675,2024-02-12,Very Satisfied,4,1,3,No,3.0,Good
2114,10355,2024-02-02,Very Dissatisfied,1,5,5,Yes,,
2115,10676,2024-03-18,Neutral,1,3,2,Yes,2.0,Great!
2116,10158,2024-01-11,Satisfied,1,2,2,No,6.0,Good
2117,11220,2024-04-03,Very Satisfied,2,4,1,Yes,0.0,Could be better
2118,11389,2024-02-26,Neutral,5,2,2,Yes,7.0,
2119,10607,2024-01-26,Very Satisfied,3,3,5,Yes,7.0,
2120,11368,2024-02-28,Satisfied,4,1,2,No,8.0,Good
2121,10074,2024-02-23,Very Satisfied,2,4,5,No,1.0,
2122,10724,2024-05-05,Satisfied,1,5,1,No,9.0,Average
2123,10985,2024-03-23,Very Dissatisfied,1,5,1,No,5.0,Great!
2124,11089,2024-02-25,Very Dissatisfied,1,3,4,No,1.0,Good
2125,11071,2024-03-13,Very Satisfied,1,5,3,Yes,2.0,
2126,11450,2024-02-06,Very Dissatisfied,5,2,4,Yes,8.0,
2127,10620,2024-05-10,Very Dissatisfied,2,5,2,No,1.0,Average
2128,10275,2024-03-18,Very Satisfied,5,5,2,No,1.0,Could be better
2129,10114,2024-06-02,Neutral,4,5,3,No,3.0,Good
2130,10128,2024-06-17,Very Dissatisfied,1,5,1,Yes,7.0,Great!
2131,11031,2024-06-23,Neutral,5,5,2,Yes,5.0,
2132,10297,2024-02-16,Very Satisfied,2,3,5,Yes,2.0,Average
2133,10642,2024-04-04,Very Satisfied,5,4,5,Yes,0.0,Could be better
2134,11008,2024-04-15,Very Satisfied,1,4,5,No,8.0,Good
2135,11716,2024-05-26,Dissatisfied,4,1,1,Yes,6.0,
2136,10941,2024-06-14,Very Dissatisfied,3,1,3,No,1.0,Average
2137,10179,2024-03-04,Neutral,2,2,5,Yes,0.0,Average
2138,10564,2024-06-10,Neutral,5,1,1,No,10.0,
2139,10335,2024-06-23,Very Dissatisfied,2,4,4,Yes,3.0,Good
2140,11353,2024-03-07,Dissatisfied,4,1,1,No,3.0,Good
2141,11965,2024-06-03,Dissatisfied,2,3,5,Yes,9.0,Could be better
2142,10039,2024-05-19,Satisfied,1,3,1,Yes,3.0,Great!
2143,10949,2024-01-16,Very Dissatisfied,1,1,1,No,,
2144,10525,2024-01-31,Neutral,4,4,5,Yes,4.0,
2145,10590,2024-05-27,Dissatisfied,3,4,3,Yes,9.0,
2146,11155,2024-06-15,Neutral,5,1,4,No,6.0,Average
2147,11269,2024-06-15,Very Dissatisfied,1,5,3,Yes,0.0,Great!
2148,11244,2024-04-02,Neutral,1,4,5,Yes,6.0,
2149,10324,2024-04-19,Neutral,4,4,5,Yes,8.0,Could be better
2150,11289,2024-04-04,Very Dissatisfied,4,4,5,Yes,3.0,Average
2151,10368,2024-04-01,Very Dissatisfied,4,5,5,No,4.0,Great!
2152,10916,2024-06-28,Very Dissatisfied,5,1,3,Yes,9.0,Average
2153,11961,2024-05-23,Satisfied,5,1,1,Yes,6.0,Average
2154,11634,2024-01-18,Dissatisfied,4,2,1,No,6.0,
2155,10791,2024-01-08,Satisfied,5,2,3,No,2.0,Could be better
2156,10492,2024-02-08,Neutral,2,5,5,Yes,0.0,Great!
2157,11271,2024-02-18,Very Satisfied,3,2,2,Yes,7.0,
2158,10660,2024-06-17,Very Dissatisfied,3,3,2,No,0.0,Average
2159,11186,2024-01-04,Very Dissatisfied,5,2,5,Yes,5.0,Could be better
2160,10371,2024-06-14,Very Dissatisfied,2,2,1,No,10.0,
2161,11011,2024-03-29,Neutral,3,5,1,No,9.0,
2162,11887,2024-01-26,Very Satisfied,3,4,3,Yes,10.0,
2163,10314,2024-01-04,Neutral,4,3,1,Yes,1.0,Average
2164,10092,2024-01-02,Satisfied,2,1,3,No,7.0,
2165,10737,2024-05-06,Neutral,1,4,2,Yes,6.0,
2166,10760,2024-02-16,Very Dissatisfied,3,1,4,No,7.0,Average
2167,10406,2024-03-24,Dissatisfied,2,5,5,Yes,3.0,Average
2168,10017,2024-02-13,Very Dissatisfied,3,2,4,Yes,6.0,Could be better
2169,10813,2024-05-08,Satisfied,3,2,3,Yes,2.0,Average
2170,11143,2024-04-02,Satisfied,3,2,5,Yes,9.0,
2171,10074,2024-01-26,Very Dissatisfied,2,5,1,No,,Good
2172,10924,2024-05-30,Neutral,3,3,5,Yes,10.0,Good
2173,11702,2024-01-01,Very Satisfied,3,2,3,Yes,3.0,
2174,11025,2024-01-08,Satisfied,4,5,4,No,8.0,Could be better
2175,10855,2024-02-22,Satisfied,3,3,5,No,6.0,Could be better
2176,10005,2024-05-09,Dissatisfied,2,5,4,Yes,5.0,Could be better
2177,10110,2024-06-08,Very Satisfied,5,3,1,No,0.0,Average
2178,11699,2024-02-16,Dissatisfied,1,3,3,No,4.0,Good
2179,10167,2024-06-29,Satisfied,2,3,4,No,8.0,
2180,10596,2024-06-02,Very Dissatisfied,3,2,2,Yes,0.0,Great!
2181,10072,2024-04-20,Neutral,4,1,4,Yes,,
2182,11292,2024-02-12,Very Dissatisfied,1,4,4,Yes,1.0,Great!
2183,10936,2024-02-23,Dissatisfied,5,2,5,No,10.0,
2184,11201,2024-05-28,Satisfied,1,1,4,Yes,5.0,
2185,10034,2024-04-20,Dissatisfied,2,2,3,Yes,9.0,
2186,10367,2024-05-23,Dissatisfied,2,5,1,No,2.0,
2187,10727,2024-05-21,Satisfied,3,1,4,Yes,10.0,Could be better
2188,10890,2024-01-15,Very Dissatisfied,4,4,2,No,3.0,
2189,11258,2024-02-09,Very Satisfied,4,4,1,No,1.0,Great!
2190,10348,2024-03-20,Satisfied,5,1,2,Yes,,Great!
2191,11213,2024-02-08,Dissatisfied,4,4,3,No,1.0,Great!
2192,11863,2024-05-17,Very Satisfied,4,5,3,No,8.0,Great!
2193,10518,2024-05-07,Very Satisfied,2,3,5,Yes,8.0,Average
2194,10124,2024-04-03,Neutral,5,5,3,Yes,,
2195,11686,2024-04-23,Satisfied,1,5,4,No,2.0,Could be better
2196,11993,2024-06-25,Dissatisfied,1,3,5,Yes,1.0,Good
2197,10287,2024-02-10,Very Dissatisfied,3,5,4,Yes,4.0,Could be better
2198,11287,2024-03-07,Very Satisfied,4,4,2,No,3.0,
2199,10110,2024-05-05,Satisfied,1,1,1,Yes,3.0,
2200,11620,2024-06-10,Satisfied,5,3,2,Yes,1.0,
2201,10130,2024-06-03,Very Dissatisfied,2,4,3,Yes,10.0,Could be better
2202,11033,2024-04-23,Very Dissatisfied,4,1,2,Yes,,Good
2203,11050,2024-05-15,Very Dissatisfied,1,5,4,No,6.0,Great!
2204,10383,2024-04-26,Very Satisfied,1,4,1,No,9.0,Average
2205,10907,2024-04-02,Dissatisfied,2,5,3,Yes,7.0,
2206,11552,2024-06-22,Very Dissatisfied,5,3,1,Yes,4.0,Average
2207,10879,2024-06-14,Dissatisfied,1,2,5,Yes,,Could be better
2208,10208,2024-02-05,Neutral,2,5,1,Yes,5.0,
2209,10729,2024-05-22,Dissatisfied,3,2,5,No,7.0,Could be better
2210,10454,2024-02-10,Very Dissatisfied,1,5,1,Yes,10.0,Great!
2211,11212,2024-03-27,Satisfied,2,5,2,No,0.0,Great!
2212,10705,2024-06-20,Very Dissatisfied,1,4,2,No,1.0,
2213,10271,2024-05-31,Very Dissatisfied,3,3,5,Yes,1.0,Could be better
2214,11265,2024-04-18,Dissatisfied,3,5,1,No,9.0,Good
2215,10356,2024-06-29,Dissatisfied,5,3,5,Yes,1.0,
2216,11320,2024-04-13,Dissatisfied,3,5,3,Yes,5.0,
2217,10680,2024-04-29,Neutral,5,1,4,No,2.0,Could be better
2218,11781,2024-03-05,Very Dissatisfied,5,1,5,No,0.0,Great!
2219,11032,2024-05-28,Satisfied,1,3,1,No,4.0,Average
2220,10167,2024-01-15,Very Satisfied,3,1,5,No,1.0,Could be better
2221,11370,2024-05-09,Very Satisfied,2,1,1,No,6.0,Average
2222,11109,2024-05-15,Dissatisfied,3,2,5,Yes,6.0,
2223,10233,2024-03-18,Satisfied,4,4,1,No,,
2224,11045,2024-02-04,Neutral,4,1,3,Yes,8.0,Great!
2225,11600,2024-03-20,Dissatisfied,1,1,4,Yes,2.0,Could be better
2226,10206,2024-04-27,Very Satisfied,2,1,2,Yes,1.0,Good
2227,10197,2024-05-02,Neutral,2,5,5,Yes,1.0,Average
2228,10679,2024-02-26,Very Satisfied,5,2,1,Yes,2.0,Could be better
2229,10281,2024-03-11,Very Dissatisfied,2,2,3,Yes,10.0,Good
2230,10468,2024-01-05,Neutral,4,1,4,No,3.0,Good
2231,11697,2024-02-12,Dissatisfied,3,4,4,No,5.0,Could be better
2232,11281,2024-03-02,Very Dissatisfied,3,4,3,No,9.0,Good
2233,10773,2024-02-16,Satisfied,3,2,3,No,5.0,
2234,10277,2024-03-21,Dissatisfied,5,3,4,No,,Average
2235,11291,2024-01-30,Satisfied,1,4,2,No,6.0,Could be better
2236,10559,2024-03-24,Satisfied,1,4,3,Yes,8.0,
2237,10837,2024-02-12,Dissatisfied,5,2,3,Yes,2.0,Could be better
2238,11440,2024-03-18,Satisfied,1,5,4,No,2.0,Average
2239,11044,2024-02-14,Very Satisfied,2,1,1,Yes,4.0,
2240,10001,2024-02-13,Neutral,5,4,3,Yes,10.0,
2241,11538,2024-03-27,Very Dissatisfied,5,1,4,No,9.0,Could be better
2242,11840,2024-06-09,Dissatisfied,2,3,4,No,9.0,Good
2243,11753,2024-02-17,Neutral,3,1,4,Yes,8.0,Good
2244,10638,2024-01-25,Dissatisfied,5,3,5,No,5.0,
2245,10766,2024-04-10,Satisfied,1,2,2,No,1.0,Could be better
2246,10585,2024-05-23,Satisfied,1,5,1,Yes,7.0,
2247,11001,2024-06-07,Very Satisfied,5,3,5,No,8.0,Good
2248,10350,2024-05-18,Very Dissatisfied,3,4,1,No,3.0,Could be better
2249,10016,2024-04-08,Satisfied,5,3,4,Yes,1.0,Great!
2250,10544,2024-03-10,Neutral,4,5,2,No,1.0,
2251,11884,2024-05-02,Very Satisfied,2,1,2,Yes,2.0,
2252,11622,2024-01-17,Neutral,3,2,2,No,10.0,
2253,10994,2024-03-09,Neutral,4,1,4,No,0.0,Good
2254,10950,2024-01-24,Neutral,5,3,4,Yes,3.0,
2255,10963,2024-03-23,Dissatisfied,2,4,1,Yes,0.0,Good
2256,10882,2024-06-09,Dissatisfied,1,1,1,Yes,1.0,Good
2257,10628,2024-02-25,Dissatisfied,3,5,1,No,6.0,
2258,10105,2024-02-04,Very Dissatisfied,5,2,4,Yes,10.0,Could be better
2259,11241,2024-03-09,Satisfied,5,4,2,No,8.0,
2260,11685,2024-02-05,Very Satisfied,5,5,5,No,8.0,Could be better
2261,11011,2024-05-25,Very Satisfied,5,1,2,Yes,3.0,Great!
2262,11338,2024-05-23,Satisfied,2,4,5,Yes,4.0,
2263,11808,2024-06-20,Dissatisfied,1,2,4,Yes,4.0,Good
2264,11259,2024-03-11,Neutral,3,3,3,Yes,5.0,
2265,10985,2024-03-26,Very Satisfied,2,2,2,No,5.0,Average
2266,10326,2024-01-31,Very Dissatisfied,2,1,4,Yes,10.0,Could be better
2267,10864,2024-06-02,Satisfied,4,4,4,Yes,10.0,
2268,10936,2024-05-12,Very Satisfied,1,3,2,No,6.0,Good
2269,11790,2024-02-08,Dissatisfied,4,2,1,Yes,9.0,Average
2270,10454,2024-02-02,Very Satisfied,1,1,3,No,9.0,
2271,10212,2024-03-21,Very Dissatisfied,4,3,2,No,2.0,
2272,11755,2024-05-12,Very Dissatisfied,5,1,3,No,6.0,Could be better
2273,11184,2024-05-23,Very Dissatisfied,3,4,4,Yes,0.0,Average
2274,10747,2024-03-31,Very Satisfied,3,1,4,No,5.0,Great!
2275,11406,2024-03-06,Very Satisfied,3,1,5,Yes,6.0,
2276,10591,2024-01-23,Very Satisfied,2,4,4,Yes,0.0,Good
2277,11071,2024-01-04,Dissatisfied,1,5,3,No,9.0,Great!
2278,11000,2024-03-08,Satisfied,3,3,5,Yes,8.0,
2279,11721,2024-04-19,Satisfied,5,2,2,No,0.0,Average
2280,11267,2024-05-13,Satisfied,1,1,5,Yes,3.0,Average
2281,10262,2024-06-14,Dissatisfied,1,4,4,Yes,3.0,Could be better
2282,10794,2024-05-11,Very Satisfied,4,2,4,Yes,7.0,Could be better
2283,11202,2024-05-12,Very Dissatisfied,4,1,3,No,5.0,Average
2284,10679,2024-04-03,Very Satisfied,3,3,5,Yes,4.0,Great!
2285,11681,2024-05-08,Dissatisfied,5,2,1,Yes,9.0,
2286,11535,2024-05-26,Very Satisfied,5,5,3,No,6.0,Great!
2287,11234,2024-02-20,Dissatisfied,2,2,1,No,2.0,Great!
2288,10257,2024-02-12,Neutral,3,1,3,Yes,8.0,
2289,10944,2024-03-06,Very Satisfied,3,2,2,Yes,10.0,Great!
2290,10762,2024-05-19,Neutral,2,1,4,No,4.0,Average
2291,11414,2024-04-26,Satisfied,1,3,4,Yes,7.0,Great!
2292,10102,2024-06-15,Neutral,4,1,2,Yes,8.0,Great!
2293,11160,2024-03-22,Very Dissatisfied,1,4,2,No,10.0,Average
2294,10695,2024-06-07,Very Dissatisfied,4,3,1,No,9.0,Great!
2295,10976,2024-03-25,Very Satisfied,5,2,1,No,4.0,Good
2296,10752,2024-01-25,Satisfied,1,4,2,No,7.0,Could be better
2297,10487,2024-02-11,Very Dissatisfied,5,1,3,Yes,7.0,Good
2298,11711,2024-03-08,Dissatisfied,4,3,1,No,1.0,Could be better
2299,10060,2024-04-18,Satisfied,4,5,3,No,7.0,
2300,10191,2024-04-09,Very Dissatisfied,4,3,2,Yes,2.0,Could be better
2301,11387,2024-03-21,Satisfied,2,2,3,Yes,0.0,Average
2302,10249,2024-05-28,Very Dissatisfied,4,4,5,No,9.0,Could be better
2303,10708,2024-02-19,Satisfied,4,5,2,No,1.0,Could be better
2304,11353,2024-05-28,Very Satisfied,5,4,1,No,6.0,Good
2305,11520,2024-04-06,Very Dissatisfied,5,2,4,No,9.0,Great!
2306,10071,2024-03-17,Neutral,4,5,1,No,7.0,
2307,11106,2024-04-17,Satisfied,3,5,2,No,6.0,
2308,11799,2024-06-21,Very Satisfied,4,5,1,Yes,9.0,Good
2309,10524,2024-06-01,Very Satisfied,1,2,2,No,4.0,
2310,10081,2024-02-09,Dissatisfied,2,1,5,No,8.0,
2311,10138,2024-02-04,Dissatisfied,4,2,4,Yes,7.0,Could be better
2312,11721,2024-05-06,Dissatisfied,1,2,4,Yes,6.0,Average
2313,10747,2024-01-27,Very Dissatisfied,3,5,2,No,,Could be better
2314,10892,2024-06-15,Very Satisfied,5,3,4,Yes,10.0,Could be better
2315,11010,2024-06-22,Very Satisfied,2,5,1,No,2.0,Could be better
2316,11623,2024-02-14,Very Dissatisfied,5,3,5,Yes,0.0,Average
2317,10501,2024-02-25,Satisfied,5,2,4,Yes,6.0,Great!
2318,10242,2024-02-18,Satisfied,3,5,4,No,8.0,Good
2319,10872,2024-06-26,Very Dissatisfied,3,4,3,No,3.0,Good
2320,11715,2024-01-08,Dissatisfied,5,4,3,Yes,4.0,Average
2321,10184,2024-06-22,Dissatisfied,4,4,4,Yes,3.0,
2322,10821,2024-05-13,Satisfied,1,1,1,Yes,10.0,Good
2323,10956,2024-04-06,Very Dissatisfied,4,1,3,Yes,10.0,Average
2324,11549,2024-02-12,Dissatisfied,2,3,2,Yes,9.0,Great!
2325,11638,2024-05-04,Very Dissatisfied,3,2,1,No,8.0,Average
2326,11972,2024-04-08,Very Satisfied,4,4,5,No,,Good
2327,11179,2024-01-10,Very Satisfied,5,2,2,Yes,10.0,
2328,10249,2024-01-10,Very Satisfied,2,4,1,No,7.0,
2329,11850,2024-01-22,Satisfied,1,3,2,No,1.0,Great!
2330,11280,2024-04-12,Dissatisfied,4,4,5,Yes,3.0,Good
2331,11010,2024-01-17,Dissatisfied,4,3,2,No,7.0,
2332,10717,2024-02-16,Very Dissatisfied,4,2,5,No,3.0,
2333,11494,2024-05-02,Satisfied,3,5,5,No,6.0,Good
2334,10012,2024-02-22,Satisfied,4,2,4,No,2.0,Average
2335,10534,2024-02-22,Dissatisfied,5,3,4,Yes,7.0,
